model,phenomenon,layer,metric,spearman_ci_lo,spearman_ci_hi,pearson_ci_lo,pearson_ci_hi
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,0,delta_cos,0.11287221343635256,0.21455233061092882,0.15305642800664312,0.25912484230745997
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,0,delta_frob,0.16063469782849832,0.2587884185451387,0.1891616156677744,0.28170310477410415
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,0,delta_l2,0.12832191440241286,0.2292125618631089,0.18864398193295284,0.28036565304211947
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,0,delta_token_aligned,-0.06903015801351942,0.025850783329566706,-0.06345782016749119,0.030433864322758315
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,1,delta_cos,0.19599621780093815,0.292654356936077,0.17781234030606266,0.2806378214530649
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,1,delta_frob,0.20569776631101278,0.30302555958267424,0.2307871548099136,0.31890993668576023
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,1,delta_l2,0.20162770193845794,0.2961474550727243,0.21420038480085624,0.3126768269764459
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,1,delta_token_aligned,0.021130866357930253,0.1263438275601386,-0.03464133493684175,0.07797973741397538
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,2,delta_cos,0.20358846032753283,0.298503159074174,0.20730041906870428,0.2985087064072246
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,2,delta_frob,0.20224896766615824,0.2944369708182259,0.24536632822744112,0.327119082982724
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,2,delta_l2,0.21350300241220366,0.3085602597437999,0.24199661631853775,0.34066012215099284
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,2,delta_token_aligned,0.06415957781963565,0.1696485966737292,0.06158746691119039,0.18016065044426624
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,3,delta_cos,0.2184696529475579,0.3145105451458026,0.22387163141389305,0.3184888403658047
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,3,delta_frob,0.22444933088069047,0.323480202359142,0.2632625576946725,0.34800430011565137
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,3,delta_l2,0.22720174679946487,0.3220257692463557,0.25298870547275476,0.3480338533603609
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,3,delta_token_aligned,0.0656681230377282,0.17180417650136684,0.07029842929182277,0.18217333116222906
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,4,delta_cos,0.22654341890242766,0.33134118161581394,0.2420567434406459,0.3408282272498724
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,4,delta_frob,0.25353323781789744,0.3560957665196039,0.27789820481652616,0.37104274262217823
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,4,delta_l2,0.24335610571672509,0.34044173933610344,0.274723919964428,0.37231779833690987
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,4,delta_token_aligned,0.11857967065869135,0.2249714198858353,0.10263115442764602,0.2167187470401634
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,5,delta_cos,0.23285712817296214,0.33618105717603103,0.22419836329819406,0.3215021486973564
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,5,delta_frob,0.2646724169433345,0.3646354163001559,0.2679851674976905,0.3605578905677085
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,5,delta_l2,0.24848876189327931,0.34823000697065215,0.2639473610731996,0.36525406900127616
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,5,delta_token_aligned,0.14577527121749623,0.25097219310883334,0.12117428251342982,0.22602500015838053
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,6,delta_cos,0.25263785272683315,0.349317052796161,0.22884590655593293,0.3242403645871246
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,6,delta_frob,0.2766642756382261,0.36769703475902366,0.26117497309914267,0.35031674020892584
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,6,delta_l2,0.2654495897955679,0.36270325199949277,0.26892560899780216,0.36620485583371554
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,6,delta_token_aligned,0.16497809993279106,0.2620121029550868,0.12448315339485336,0.2312649958224041
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,7,delta_cos,0.2524692130951353,0.3478749638436013,0.2264110079178608,0.31957330734402434
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,7,delta_frob,0.2629273272142097,0.3546325403342973,0.24698119552483813,0.3362316442464737
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,7,delta_l2,0.2624841043514434,0.3590386759508385,0.2629734041873801,0.3631454991626233
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,7,delta_token_aligned,0.14840666419543003,0.24797443518001158,0.09809207378470935,0.20514294678918782
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,8,delta_cos,0.20354870566921865,0.2956213373737292,0.17156432411929684,0.2630146371990654
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,8,delta_frob,0.20773728378880438,0.2997405560758799,0.18013693635654768,0.26932611035064213
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,8,delta_l2,0.21925698323630552,0.3122939138144611,0.20691035562299234,0.3065667934786999
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,8,delta_token_aligned,0.11630135722374656,0.21820510496391865,0.05455161666966736,0.16250428616037835
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,9,delta_cos,0.20981106689170484,0.3034607740255905,0.16096061270651674,0.2550634937732155
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,9,delta_frob,0.21404923502847084,0.3043514417592064,0.1717990362996255,0.26452579718578645
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,9,delta_l2,0.2172757689493184,0.3089961729183847,0.1988526224352072,0.2983797589387297
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,9,delta_token_aligned,0.10068186876043829,0.19892253426274895,0.0460445259543148,0.14848088556748998
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,10,delta_cos,0.19899381922560433,0.2919380039297019,0.15277799226824443,0.24453172768776116
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,10,delta_frob,0.20900098783538604,0.29583731147330733,0.15766939066836455,0.25266449339021035
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,10,delta_l2,0.2082936027803339,0.3021603863275795,0.1873364629657793,0.29047704497028115
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,10,delta_token_aligned,0.09012527951633423,0.1884032056617168,0.03267098986202452,0.1343884266382458
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,11,delta_cos,0.1961343422928355,0.2901690898061968,0.1427522495911177,0.23457614924021236
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,11,delta_frob,0.20778690409085454,0.2957326228708017,0.14718790820885386,0.23877719357116264
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,11,delta_l2,0.2057928442368478,0.2948733748904099,0.17928251901694528,0.27807221825700495
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,11,delta_token_aligned,0.07009751883240688,0.17142579878207703,0.010490858540064601,0.10887169230966023
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,12,delta_cos,0.18656082222417353,0.2834934367368872,0.13877532026848663,0.2285104367180059
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,12,delta_frob,0.2058780163369442,0.2960982758276555,0.14269925205698492,0.2383238686044858
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,12,delta_l2,0.1968140439326747,0.28829029759611463,0.1707422500908375,0.26720233601022997
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,12,delta_token_aligned,0.07094166455260477,0.17382202262988009,0.010210345072656888,0.11265275835166759
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,13,delta_cos,0.18553181062506563,0.28382761289758346,0.13641964652478167,0.22758586031042907
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,13,delta_frob,0.2014298451393402,0.29334817061463,0.13824968114918612,0.232258543819109
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,13,delta_l2,0.19400810556499623,0.29020250103976475,0.17063882495235047,0.2634090466515104
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,13,delta_token_aligned,0.05969999668083512,0.16314855961744043,-0.0034427575647843186,0.09551444821918774
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,14,delta_cos,0.1756270587537619,0.2673392254451082,0.11067680780761453,0.20509207363985035
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,14,delta_frob,0.18474072012681306,0.2774535635565747,0.11206089479387038,0.20495698628402503
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,14,delta_l2,0.1842797656306286,0.27821790144332864,0.14196357041574753,0.23739394863028515
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,14,delta_token_aligned,0.048933923574824,0.1547722480366596,-0.01861780823925978,0.07800226515904156
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,15,delta_cos,0.1690131602441362,0.26503566265359296,0.10056963468034606,0.19779558792391533
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,15,delta_frob,0.17658145178942547,0.2718025743825357,0.10614539955050532,0.20019787541331388
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,15,delta_l2,0.18671956282834073,0.28051829302982273,0.1370835212424173,0.23065639393737866
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,15,delta_token_aligned,0.051967527363958085,0.15662506948431149,-0.015518740485148654,0.0851449997696139
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,16,delta_cos,0.16094112179379794,0.2560018568313363,0.09835862491260194,0.18953541871323915
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,16,delta_frob,0.16875915802422686,0.2646241880434392,0.10241215458897719,0.1943349410147932
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,16,delta_l2,0.17497683570276332,0.268949651723583,0.1350489618974178,0.22893555177300282
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,16,delta_token_aligned,0.054058505299864765,0.1637923113808646,-0.016263336412427012,0.08366289908444201
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,17,delta_cos,0.1648361880774171,0.2629189471654874,0.10506911090652316,0.1979392404861783
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,17,delta_frob,0.1798712542762891,0.2776372875246007,0.11859981098011291,0.20860983933249305
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,17,delta_l2,0.17424846191347468,0.27173243662681684,0.13933316333917659,0.23478054301756204
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,17,delta_token_aligned,0.05843895421597636,0.16058677605170443,-0.01202455187158728,0.08967520113738857
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,18,delta_cos,0.17972531999261016,0.2770899173337953,0.12210980390872046,0.2184630302369592
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,18,delta_frob,0.19204438270376026,0.2927950251480375,0.13581732824565268,0.2304151966421274
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,18,delta_l2,0.19610663439491594,0.2914543114884425,0.16171966950078395,0.25811965218447375
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,18,delta_token_aligned,0.07129370437766976,0.1706455967731248,-0.0022192098734220072,0.10552797035500948
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,19,delta_cos,0.16895804242633847,0.2672891004400304,0.1034263614796384,0.19946899817217636
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,19,delta_frob,0.18318434828780925,0.2813037140926551,0.1203307334614358,0.21693219506974792
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,19,delta_l2,0.18799725936479358,0.28602058062105057,0.1508188932650132,0.2484566189650341
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,19,delta_token_aligned,0.06813567198289765,0.1681703166668768,-0.007850166748673714,0.10216118728581061
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,20,delta_cos,0.1548362329144345,0.25480827904120934,0.0905278373803412,0.18653841944089936
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,20,delta_frob,0.16677894302451332,0.2706482100441324,0.10547620575058794,0.20153867626789543
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,20,delta_l2,0.18105346128247454,0.2810992160057829,0.12934665221021321,0.23424120305220963
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,20,delta_token_aligned,0.05263160913662683,0.15702768380353083,-0.02302633147601332,0.08059070329728679
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,21,delta_cos,0.1411496884176036,0.24496276119556398,0.09044196015445546,0.18486038366791344
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,21,delta_frob,0.1589669641045867,0.2616309400379697,0.1027090646486408,0.1999652420813969
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,21,delta_l2,0.16423098947201797,0.2651793198344106,0.12451821020683579,0.2263036279931296
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,21,delta_token_aligned,0.05135206751440093,0.1569471879942082,-0.022778891296235265,0.08352334168700819
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,22,delta_cos,0.12261081973494418,0.22608259063517022,0.08158503781935682,0.17465263582704113
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,22,delta_frob,0.13792833489133705,0.24534926575112748,0.09357861979870656,0.18774262230117247
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,22,delta_l2,0.14870383450271285,0.2516502313560263,0.11831908729939446,0.2215454120399688
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,22,delta_token_aligned,0.03491067975824829,0.13931150904882014,-0.03133917893868398,0.07409043607515457
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,23,delta_cos,0.12053402025002759,0.22322238518536028,0.07564795975838048,0.17207559380174217
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,23,delta_frob,0.13226901341265318,0.24107237923828834,0.08815999810775027,0.18356145415820777
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,23,delta_l2,0.14687324668383905,0.2492301229573508,0.11664776353833227,0.22054943680577974
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,23,delta_token_aligned,0.03306492613310407,0.13845302840693996,-0.03333074520605111,0.07331102868224036
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,24,delta_cos,0.1279164126836152,0.23456237606275265,0.0810857876200046,0.17768331666902207
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,24,delta_frob,0.14178885829688653,0.2500636307853957,0.09417161251032684,0.18915434060675423
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,24,delta_l2,0.15035093464078786,0.25238528428050655,0.11915421728943772,0.22241091321994438
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,24,delta_token_aligned,0.041302508240729806,0.14505175722349775,-0.02663792144665061,0.08068911753288896
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,25,delta_cos,0.12289752717095967,0.22941592914150669,0.07853892750962235,0.17573941875418586
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,25,delta_frob,0.13906826277033799,0.24669154607043184,0.09235864709140697,0.1872334847798396
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,25,delta_l2,0.14364936616480703,0.24514422658040413,0.11113806262189554,0.21471951265424438
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,25,delta_token_aligned,0.03742762377129801,0.141916341002984,-0.024276214344679983,0.08338210988668437
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,26,delta_cos,0.12060312996799076,0.22829683222732028,0.07993416863050033,0.17974177795264462
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,26,delta_frob,0.13927582742100098,0.24592014923010694,0.09512873019172574,0.18855755662347115
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,26,delta_l2,0.1435417107476936,0.24649756696438838,0.11259453343800711,0.216278945901506
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,26,delta_token_aligned,0.036999573651070414,0.1411694852839132,-0.023201119485408706,0.0859784997468084
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,27,delta_cos,0.12024671049091534,0.23021397362963036,0.08435500490200858,0.1849626028533156
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,27,delta_frob,0.13925533160381676,0.24664925772945206,0.1000817344962595,0.193142231566234
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,27,delta_l2,0.13859350860450131,0.24288867140230053,0.11158534944487783,0.21538435673616685
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,27,delta_token_aligned,0.041036713703995996,0.1446309343650954,-0.01749439241908591,0.09275277059116341
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,28,delta_cos,0.1224974747470072,0.23316033033807573,0.08596979089419848,0.18790741718767326
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,28,delta_frob,0.13933462101794108,0.2480113514692597,0.09739142620963077,0.19191503188433356
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,28,delta_l2,0.14104726587614136,0.24766900682780751,0.1122719409418771,0.21573926364450727
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,28,delta_token_aligned,0.044353848303295994,0.14795390764549643,-0.015675987151653914,0.09383941866116227
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,29,delta_cos,0.12727457491690256,0.2384273038720752,0.09418197505990736,0.19496053834913243
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,29,delta_frob,0.1435592726258899,0.25306295668356543,0.10306339643365858,0.20002801158309766
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,29,delta_l2,0.14762642621100083,0.25397911259987654,0.11518055247494524,0.21784031765438366
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,29,delta_token_aligned,0.044766941594011594,0.14795302327974796,-0.013132255523121509,0.09711326429501071
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,30,delta_cos,0.12819524366770602,0.2386040568778896,0.0926158946341229,0.19205009408170903
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,30,delta_frob,0.1382928704312167,0.24849317802662843,0.0985537538545333,0.19434138411143015
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,30,delta_l2,0.15085781736116038,0.2554205725394478,0.11470727755447749,0.21778995822827707
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,30,delta_token_aligned,0.04427646175035206,0.14660809696113114,-0.01236819205196518,0.09690798282352507
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,31,delta_cos,0.12786629825533122,0.238209907702012,0.0907199297789486,0.19074622307270725
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,31,delta_frob,0.13606549739832516,0.24621985032598417,0.09499960700428212,0.19139267185313874
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,31,delta_l2,0.15439229195556647,0.2593112070248722,0.11777036907276835,0.2219741138788559
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,31,delta_token_aligned,0.04078927602628624,0.14399456595041543,-0.014251411203899144,0.09321588523931272
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,32,delta_cos,0.14665143908504985,0.25116838131075064,0.09560638499958415,0.19765225872010403
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,32,delta_frob,0.15751131831104465,0.25837342015190595,0.11097032692808807,0.20721625729773369
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,32,delta_l2,0.1568349410127906,0.2630191584255735,0.12363684327282119,0.22873383584298407
mistralai/Mistral-7B-Instruct-v0.3,role_reversal,32,delta_token_aligned,0.0617111000718234,0.1621249814547274,0.008415841773524148,0.12276060840126232
